source_repository	source_path	source_revision	source_sha256	role	public_eligibility	canonical_counterpart	decision	evidence	validation	preservation
narikiri2-an9j-save-fix	tools/verify_complete_development.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f1025f38872425de4f1bdc73b46574f247e6e72262cfd1582c0d24d2508d188d	historical development/audit driver	NO: historical/private data not selected for publication	tools/build_ffr_v09a.py; tools/apply_ffr_v09a.py; tools/package_ffr_v09a_release.py	SUPERSEDED_WITH_EVIDENCE	Old POC/Gate2/b788 development product and JP-input distribution are replaced by exact-FFR cumulative v0.9a; frozen products and rejection tests pass. No old release authorization is transferred.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/verify_inputs.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8070e826f025eb443712338cd56586271d31c9c782627cc057eae86dbbac68a5	current implementation/input	Existing canonical authored source/contract	tools/verify_inputs.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tools/verify_save_fix_guard.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	40250102a019b5b829c11a88a3c81a3fe3dcfbb167262bb8e5c9098818dcd635	current implementation/input	Existing canonical authored source/contract	tools/verify_save_fix_guard.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_arte_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	467fda7bc181d41360b53c4bd8200874a4af354bef1827909f0be9d04130d1b2	current implementation/input	Existing canonical authored source/contract	translation/banked_arte_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_full_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	bb701386a8eaed3272eacfd22de7a95145cece990316470c263018fc727d49a6	current implementation/input	Existing canonical sanitized/updated counterpart	translation/banked_full_names.tsv	SUPERSEDED_WITH_EVIDENCE	Canonical source-bound authored/hash representation supersedes older raw source text/profile metadata; exact frozen v0.9 and v0.9a builds verify the adopted product, without importing the old corpus.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_item_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	9f19bb82454014c01049080abf48895cbe41946ed9fc6b214c77979ea2e5cb78	current implementation/input	Existing canonical authored source/contract	translation/banked_item_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_job_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e845c71f7f6f712b3971b7219b38c1472963629b9d4652b94225996bbcc2d5d3	current implementation/input	Existing canonical authored source/contract	translation/banked_job_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_misc_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	6a04e6507493cb40adf67cff5482a1ef5cb3ad843e33da7a79b656e033c46c40	current implementation/input	Existing canonical authored source/contract	translation/banked_misc_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_monster_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	ec9b04a20afb823bdeb11f7fa748ae9af1baf82f57ee51924eab3e92e3302d11	current implementation/input	Existing canonical authored source/contract	translation/banked_monster_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_name_review.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d2a556f315e530478cef63b12f82352ce5173305702f0109ff40f9b960181c99	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_selector_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e7dd719569afd6ebda4133ac6274e4f07f048b29141ab7eeafa8c6b92dc49ae8	current implementation/input	Existing canonical authored source/contract	translation/banked_selector_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/banked_ui_text.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	2ca49bbec578135fabb055374402196545fffe559f965c42b043b6c54b10a92a	current implementation/input	Existing canonical authored source/contract	translation/banked_ui_text.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/complete_item_edits.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1284ea5799b0939187ecb5af72a66e33ba99240ad4eeb64caff70b6a5943945d	current implementation/input	Existing canonical authored source/contract	translation/complete_item_edits.csv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/confirmed_description_edits.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	345581542e3759b6d152ad6fa766cb2ba87c65a491e645340ad8ac172855d9cc	current implementation/input	Existing canonical sanitized/updated counterpart	translation/confirmed_description_edits.json	SUPERSEDED_WITH_EVIDENCE	Canonical source-bound authored/hash representation supersedes older raw source text/profile metadata; exact frozen v0.9 and v0.9a builds verify the adopted product, without importing the old corpus.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/default_protagonist_names.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	86ee59f9b5f25da4dc27b4041e56e47069ec37330760a6b13e6916d494ed7b01	current implementation/input	Existing canonical authored source/contract	translation/default_protagonist_names.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/item_spacing_decisions.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	6498416458110f5ae4fea316f21150f5737efa0d94838395a1089e281db404e8	current implementation/input	Existing canonical authored source/contract	translation/item_spacing_decisions.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/reference_costume_names.tsv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	3303c89bf91b8317c7bcee63f5ef626927a87c2eb52d46a64e575a2f9f58d99d	current implementation/input	Existing canonical authored source/contract	translation/reference_costume_names.tsv	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/reference_name_adoption.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	193fec51fd372a90bb841679c199bad04bb95479d9039657710b69aaf9b7ea1c	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/reference_prose_name_edits.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	5cc4af00daafbf85948a8d6f368f75b8698490c34cda046b87e699f425c4aa8a	current implementation/input	Existing canonical authored source/contract	translation/reference_prose_name_edits.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translation/reviewed_script_repairs.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	044e348657577fa523be76e77eca55db7dddd36dd110b5ebed04e5a840047163	current implementation/input	Existing canonical sanitized/updated counterpart	translation/reviewed_script_repairs.json	SUPERSEDED_WITH_EVIDENCE	Canonical source-bound authored/hash representation supersedes older raw source text/profile metadata; exact frozen v0.9 and v0.9a builds verify the adopted product, without importing the old corpus.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translations/item_name_overrides.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8344f57985700e1648a9018e121c213abf4087ece96da20bf05f4894273f83d1	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	translations/item_name_review.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4be3df128389863e0b377a9235fca98da5d2aab23c761df778487b82763408a7	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	verification/v0.9.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c474ea80b2308c1afe0c74ecf33b88f240cbec782be396c0c8d81d1f780757d1	current implementation/input	Existing canonical authored source/contract	verification/v0.9.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/arte_source_custom_kanji.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	6c6d30bf58522bb82bd0350724ae490cca6cbf3e9cd9e7354ba8bc3df51f77e7	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/ascii_compact_font.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	db4ae04fe2aeb19db0f614d370c2bb55e0dd1267d919ffb1247225e87b778956	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/compact_comparison.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	67d599dbefb3281a6adbc0ff17f30c581809883e848ac30e4fb22cd69155bfe4	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/compact_font_all_tiles.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	efacf24d1fd8a9e8db9f112b852e04fb2c4f2c2fbd9236b6035289aa9f098ad4	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/compact_font_bank.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0ddfa987f6bd0de644b6b31e65bef4a2b99c7d04be8f34b166745ea7a0eeb755	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/complete_compact_font.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	bac7a19e8c104f8aa4d4c622c6c85bd3024246ff54b33cc821a3ef8bb0561641	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/dalmoori_required_glyphs.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	ccf31c4691168ea5bb02dcca37b4eeee0c2d435715ace6cf13e545770b8d2a61	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/giyeok_pairs.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d87e7f5e9ab7ae5177d4f7596d0e0face10e3b9202696c456252dacc30c5c465	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_000_023.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	dc68ec0f19481379188aab5ccd05662e8397ed182d31968d53a9c708d4d85796	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_024_047.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4585de23a8476476651623a981d7b569e309c1359bf305dd4dd310f63741e1d7	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_048_071.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	17ed78e387fc81bfd8c16c8c9a8239471e438351d01cd97ec929d487ddd36535	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_072_095.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d4ee0a5d6f855b4b39bc4c8953819a8c560c73f851dce447b50c3b095fcfa119	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_096_119.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	b9ad21fa0a2de2b51763a62cc2ed0a0e9760b8f98df23231150bcb4f82d86fb1	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_120_143.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	930daa956d90d7181f339fb40c9ec5eaacc2b2f5cbfe338cd1519eb6e889a080	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_144_156.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	0fcf7d13d1e2659a39d8d4234de52353882d0d7aaa9a1b595731b2b31ac6ccbb	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_after.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	81f52345694aefaca344b24ac0845f0e5c5bc02232e002102db8e4044a24099a	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_before.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4950820fb10cea10dde0a21b768dc60fb3c90b468d9fd065b019d473f757ccca	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_names_comparison.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1295655ac673490d4f78b57f91491ea06361bba47c72e88d3c0174abc48e4695	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/item_name_preview_manifest.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	01ac2d443052adb1651c2a47b7cd12f011f06da64293d5f3fa82746b19ba19d0	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/regression_names.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	2476f2778f9b20301072f8aba00c5625dd57607e903312dd702173868be7aa0e	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_8b.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a3465ef0cafaad27278832a2d1ec18c78a1d2d10b0d7567302aaeae48ecc5e9e	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_b1_compare.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a144b5be1c8218d0bc72d5c42f6475931ba0cdea08f937157dc7ef1dd37f64bb	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_compact_atlas.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e503b29a3d65ed789b9ecbdd5439d21b7c1a337ed8c077a1fd006853839ccbce	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_compact_lower.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	af31c41d3102e0f15bd85848849a1c56fb575d5a59303ed9ccb9fdf9b5f130a5	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_d_glyphs.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	88417b08b421115ff8a21eb0bf4204a94f305a107a088bb3a49ba424053f1955	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/previews/resume_large_fragments.png	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	cb360fa0b183029ece39722a7ad0d34d5977a97a28eaf828ceebfcdddd083340	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/battle_ending_recording.jsonl	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a5a17248a5e7b8eb2b12a2da97b9f8fcc38cd1d8896064016aa319ed16dab62d	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/battle_hud_recording.jsonl	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f3fe70bffa1dbeb6639057198b2430d22ed5a494b2e60537f8e0279b87f7de6a	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/canonical_snapshot_import.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c57f1eae9f7df029dae827a69aa46f3d502d1b565a3c38af9ff0633858352059	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/compact_display_transcription.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8e0a715cdd3ce4ca2483dce5477dd3bb01208984602643b9aae1b9685482ddf9	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/compact_residual_references.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f8b88d1ad1ad149e88242a7926bade6030c11a2f52e4c6cfaceafc71479a27c8	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/compact_target_candidates.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	00fa11b703800fac46d4da681c2db02624c4815f7b4f29ad471f4040b82c138f	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/compact_tile_hypotheses.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	6de59264ee3b1d7458e6daf9e64179c4dfee538df865be93da7b05d9428c51f5	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/compact_translation_autodraft.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a12ff1fd42eb1cc5512614d535c240a3c8095398a0e944050dcf6caeaeae7397	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	analysis/private/extended_compact_fields.csv	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	908aba612dbba5f2c5360ef92cc880821b7a3733e04214adb6053fd76f4f10cd	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
